DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA				NR							chr4_23273116-I-?	chr4_23273116-I	0			1	0.18	5E-7	6.301029995663981		1.16	1.09-1.23	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	11p14.1	11	27227783	NR	BBOX1-AS1 - CCDC34	ENSG00000254560	ENSG00000109881		7670	103044	rs35107435-T	rs35107435	0	35107435	regulatory_region_variant	1	0.15	2E-6	5.698970004336019		1.17	1.10-1.24	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	14q32.13	14	95691735	NR	TCL1B			ENSG00000213231			rs73348245-G	rs73348245	0	73348245	non_coding_transcript_exon_variant	0	0.06	2E-6	5.698970004336019		1.27	1.15-1.40	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	10q21.1	10	55089584	NR	PCDH15			ENSG00000150275			rs11004733-C	rs11004733	0	11004733	intron_variant	0	0.04	1E-6	6.0		1.34	1.19-1.50	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	3p21.31	3	45954062	NR	FYCO1			ENSG00000163820			rs142055939-C	rs142055939	0	142055939	intron_variant	0	0.02	2E-6	5.698970004336019		1.48	1.26-1.75	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	13q12.11	13	18950965	NR	PHF2P2			ENSG00000226057			rs113988902-C	rs113988902	0	113988902	intron_variant	0	0.04	2E-6	5.698970004336019		1.52	1.28-1.80	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	2q14.3	2	127530586	NR	IWS1 - MYO7B	ENSG00000163166	ENSG00000169994		3700	5097	rs138689899-C	rs138689899	0	138689899	regulatory_region_variant	1	0.02	2E-6	5.698970004336019		1.53	1.29-1.82	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA				NR							chr13_73243177-D-?	chr13_73243177-D	0			1	0.03	2E-6	5.698970004336019		1.59	1.32-1.93	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	1p21.3	1	96269629	NR	LINC01787			ENSG00000231987			rs75633108-C	rs75633108	0	75633108	intron_variant	0	0.02	3E-6	5.522878745280337		1.59	1.31-1.93	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	5q23.1	5	117542337	NR	LINC00992			ENSG00000248663			rs186672572-C	rs186672572	0	186672572	intron_variant	0	0.01	2E-6	5.698970004336019		1.64	1.33-2.00	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	1q44	1	246375079	NR	SMYD3			ENSG00000185420			rs6426297-C	rs6426297	0	6426297	intron_variant	0	0.01	2E-6	5.698970004336019		1.65	1.34-2.04	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	6q25.1	6	151506923	NR	CCDC170			ENSG00000120262			rs141252918-G	rs141252918	0	141252918	intron_variant	0	0.01	6E-7	6.221848749616356		1.73	1.39-2.14	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	15q13.3	15	31522252	NR	OTUD7A			ENSG00000169918			rs76371172-G	rs76371172	0	76371172	intron_variant	0	0.020000000000000018	8E-7	6.096910013008056		1.6393442	[1.35-2]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	10p13	10	13316583	NR	RBISP1 - SEPHS1	ENSG00000226209	ENSG00000086475		8136	845	rs113386487-T	rs113386487	0	113386487	intergenic_variant	1	0.020000000000000018	2E-6	5.698970004336019		1.4925373	[1.27-1.79]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	9q33.3	9	126140627	NR	PBX3 - MVB12B	ENSG00000167081	ENSG00000196814		173250	186202	rs72756712-G	rs72756712	0	72756712	intron_variant	1	0.050000000000000044	3E-6	5.522878745280337		1.2820514	[1.16-1.43]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	13q34	13	113337508	NR	GRTP1			ENSG00000139835			rs9577511-G	rs9577511	0	9577511	intron_variant	0	0.13	6E-7	6.221848749616356		1.2048193	[1.12-1.3]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	2q31.1	2	169754519	NR	KLHL23			ENSG00000213160			rs62173322-G	rs62173322	0	62173322	intron_variant	0	0.13	8E-7	6.096910013008056		1.1904762	[1.11-1.28]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	2q33.2	2	202968295	NR	WDR12, CARF			ENSG00000138442, ENSG00000138380			rs149268645-G	rs149268645	0	149268645	intron_variant	0	0.85	4E-7	6.3979400086720375		1.1764705	[1.11-1.25]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	16q23.2	16	80246864	NR	DYNLRB2-AS1			ENSG00000259867			rs73577700-T	rs73577700	0	73577700	intron_variant	0	0.15000000000000002	3E-6	5.522878745280337		1.1494253	[1.09-1.22]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
2019-07-12	31164008	Mullins N	2019-06-05	Am J Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31164008	GWAS of Suicide Attempt in Psychiatric Disorders and Association With Major Depression Polygenic Risk Scores.	Suicide attempts in major depressive disorder or bipolar disorder or schizophrenia	1,622 European ancestry attempters with major depressive disorder, 8,786 European ancestry nonattempters with major depressive disorder, 3,264 European ancestry attempters with bipolar disorder, 5,500 European ancestry nonattempters with bipolar disorder, 1,683 European ancestry attempters with schizophrenia, 2,946 European ancestry nonattempters with schizophrenia	NA	8q24.13	8	124096736	NR	FER1L6, FER1L6-AS2			ENSG00000214814, ENSG00000253868			rs4870888-C	rs4870888	0	4870888	intron_variant	0	0.45999999999999996	5E-7	6.301029995663981		1.1235955	[1.08-1.16]	NR [at least 8482392] (imputed)	N	attempted suicide	http://www.ebi.ac.uk/efo/EFO_0004321	GCST008123	Genome-wide genotyping array
